u,i,ts,label,idx
580,1194,884066360.0,1,47569
403,1063,885546069.0,1,47570
332,1301,891359250.0,1,47571
99,1135,875981421.0,1,47572
535,1647,886031913.0,1,47573
656,1844,891387400.0,1,47574
111,1502,875744501.0,1,47575
580,996,884057344.0,1,47576
403,1704,885547506.0,1,47577
624,1544,891032275.0,1,47578
11,1554,879376210.0,1,47579
77,974,888397946.0,1,47580
737,1426,880123905.0,1,47581
466,1017,889935953.0,1,47582
644,1473,892054990.0,1,47583
376,1098,885480283.0,1,47584
612,1006,879448735.0,1,47585
531,1534,879438767.0,1,47586
659,1083,876523093.0,1,47587
500,1811,887909816.0,1,47588
13,1123,884129275.0,1,47589
729,1170,875351346.0,1,47590
691,1114,875726759.0,1,47591
609,1558,891309319.0,1,47592
117,2320,876252288.0,1,47593
122,2335,877821612.0,1,47594
385,2404,880165411.0,1,47595
310,1454,884749097.0,1,47596
83,1241,878090499.0,1,47597
651,1438,887523224.0,1,47598
512,1506,883700743.0,1,47599
438,966,883390328.0,1,47600
544,1695,891042794.0,1,47601
597,1104,876351264.0,1,47602
541,1817,879788480.0,1,47603
159,1752,876955202.0,1,47604
417,1047,875130173.0,1,47605
105,1360,891390688.0,1,47606
151,1183,879872791.0,1,47607
380,1211,886480789.0,1,47608
678,1157,879451168.0,1,47609
640,1312,876695059.0,1,47610
679,1339,893282740.0,1,47611
69,1053,888906071.0,1,47612
585,1315,882607955.0,1,47613
176,1991,874951797.0,1,47614
314,1010,885045740.0,1,47615
410,1105,893213796.0,1,47616
502,2087,877539905.0,1,47617
66,976,875654222.0,1,47618
693,1047,883427134.0,1,47619
500,1471,887911730.0,1,47620
367,1088,880392482.0,1,47621
559,1247,881649622.0,1,47622
459,944,882910838.0,1,47623
614,1753,889987852.0,1,47624
15,2472,888104589.0,1,47625
651,1795,887523271.0,1,47626
443,1828,882371904.0,1,47627
644,1025,892055285.0,1,47628
563,1766,891037563.0,1,47629
19,1963,875086460.0,1,47630
647,1200,891369924.0,1,47631
496,1817,891185170.0,1,47632
531,2396,885820219.0,1,47633
651,2521,887489792.0,1,47634
296,1184,879439832.0,1,47635
656,1647,891386347.0,1,47636
225,1218,875071361.0,1,47637
578,1016,892871252.0,1,47638
119,1019,889751712.0,1,47639
644,1311,892054797.0,1,47640
603,2105,889137308.0,1,47641
535,1768,886028791.0,1,47642
4,968,880604405.0,1,47643
685,1204,879545340.0,1,47644
709,1264,879794996.0,1,47645
655,1094,891200307.0,1,47646
422,1355,882385518.0,1,47647
340,1004,876402428.0,1,47648
595,2290,875341758.0,1,47649
227,1728,884365929.0,1,47650
706,1137,874956931.0,1,47651
340,1160,876404880.0,1,47652
635,2504,882900888.0,1,47653
626,1121,891629673.0,1,47654
254,1415,881451144.0,1,47655
479,1017,879874663.0,1,47656
609,1056,891308431.0,1,47657
709,1185,879795867.0,1,47658
705,1609,882063852.0,1,47659
249,1764,891030490.0,1,47660
738,1512,879522781.0,1,47661
53,2020,888203128.0,1,47662
739,968,876698796.0,1,47663
128,1160,886534501.0,1,47664
265,1998,877890857.0,1,47665
527,1904,882535304.0,1,47666
350,2169,883356684.0,1,47667
388,1352,887745973.0,1,47668
8,2245,891628651.0,1,47669
677,1963,878762302.0,1,47670
39,1708,892133271.0,1,47671
650,1139,880151311.0,1,47672
25,1334,879197834.0,1,47673
378,1296,879446566.0,1,47674
123,1826,888549674.0,1,47675
686,1173,875482197.0,1,47676
84,1243,885848448.0,1,47677
196,1436,889656028.0,1,47678
415,1300,879716983.0,1,47679
577,1423,890024246.0,1,47680
448,1116,888266955.0,1,47681
538,1058,877108345.0,1,47682
707,1500,875964410.0,1,47683
547,1988,892785332.0,1,47684
543,1160,874866535.0,1,47685
557,1986,893105375.0,1,47686
693,1333,883427904.0,1,47687
689,1205,886365557.0,1,47688
435,1393,880141374.0,1,47689
57,1114,881105318.0,1,47690
39,1830,892131925.0,1,47691
498,1101,883701927.0,1,47692
644,1627,892055244.0,1,47693
206,1619,891701685.0,1,47694
556,1840,879975662.0,1,47695
568,1155,879196576.0,1,47696
422,2093,882385729.0,1,47697
587,1496,879439509.0,1,47698
187,1649,879217002.0,1,47699
466,2126,890530329.0,1,47700
485,1371,875427993.0,1,47701
616,1145,885954083.0,1,47702
666,1674,879370150.0,1,47703
645,1089,884882702.0,1,47704
531,1001,888844906.0,1,47705
521,1233,885168591.0,1,47706
517,1931,884636236.0,1,47707
464,1289,875982922.0,1,47708
6,1040,884182867.0,1,47709
504,1224,889964121.0,1,47710
71,1515,878181804.0,1,47711
159,1998,876955770.0,1,47712
697,2478,880059687.0,1,47713
658,1074,889491515.0,1,47714
709,1321,879795644.0,1,47715
429,2038,884131950.0,1,47716
134,1816,889243393.0,1,47717
99,1262,883956040.0,1,47718
603,1253,880923745.0,1,47719
456,1204,886395963.0,1,47720
663,1273,876016491.0,1,47721
59,1491,882398814.0,1,47722
621,1396,879792557.0,1,47723
606,1033,888703453.0,1,47724
243,1596,883215358.0,1,47725
451,1639,879109594.0,1,47726
388,1460,887745501.0,1,47727
688,1507,882622526.0,1,47728
614,1351,889987349.0,1,47729
499,1367,880383174.0,1,47730
449,1446,888207161.0,1,47731
688,1699,882621431.0,1,47732
302,1125,875379643.0,1,47733
59,1259,882140624.0,1,47734
661,1119,884290076.0,1,47735
484,1745,884132267.0,1,47736
464,2221,875980081.0,1,47737
22,1960,892738277.0,1,47738
76,1193,875308510.0,1,47739
533,1261,882359755.0,1,47740
662,1867,880567883.0,1,47741
472,1527,889398260.0,1,47742
684,1222,876676165.0,1,47743
508,1339,887658975.0,1,47744
66,1446,875640148.0,1,47745
631,1075,875729749.0,1,47746
706,959,874730206.0,1,47747
706,1175,874730031.0,1,47748
653,1445,875145750.0,1,47749
9,1745,886323591.0,1,47750
547,1173,892777052.0,1,47751
336,987,874984025.0,1,47752
128,1283,883869199.0,1,47753
458,1225,879563506.0,1,47754
659,1443,876525002.0,1,47755
329,1832,891278996.0,1,47756
580,1171,884066087.0,1,47757
587,1133,879439645.0,1,47758
20,2220,892335764.0,1,47759
454,1725,882395360.0,1,47760
7,1733,881169984.0,1,47761
71,1039,877562795.0,1,47762
631,1309,879787667.0,1,47763
99,1312,883956040.0,1,47764
497,1220,883873640.0,1,47765
61,1227,883327566.0,1,47766
537,1987,884046888.0,1,47767
299,1039,883575813.0,1,47768
354,1040,891496190.0,1,47769
617,1331,891227338.0,1,47770
731,1079,891023066.0,1,47771
66,1708,875907763.0,1,47772
700,1348,888806120.0,1,47773
593,1612,883352735.0,1,47774
96,1519,878769748.0,1,47775
621,1140,879793485.0,1,47776
91,1915,891723774.0,1,47777
117,1091,876252327.0,1,47778
679,1324,893286347.0,1,47779
500,1937,887837958.0,1,47780
705,1596,882063407.0,1,47781
642,1371,889076851.0,1,47782
492,1173,879310825.0,1,47783
475,1380,891208327.0,1,47784
645,1276,884367248.0,1,47785
130,1651,879543400.0,1,47786
485,996,875427873.0,1,47787
163,1567,889911195.0,1,47788
658,1612,889492076.0,1,47789
529,1300,879456132.0,1,47790
488,1046,876065881.0,1,47791
469,1613,879524266.0,1,47792
274,1301,879436177.0,1,47793
170,975,888105587.0,1,47794
740,1126,888639736.0,1,47795
695,1849,878883113.0,1,47796
29,1639,876768106.0,1,47797
39,1964,891352384.0,1,47798
445,1956,882893891.0,1,47799
177,992,891409290.0,1,47800
53,1195,888206764.0,1,47801
473,1446,878157357.0,1,47802
651,2099,887860615.0,1,47803
112,960,875637419.0,1,47804
64,1232,893265506.0,1,47805
388,2011,887745544.0,1,47806
619,1558,880738462.0,1,47807
285,996,880415875.0,1,47808
548,1088,884796016.0,1,47809
651,2487,887429023.0,1,47810
53,1421,888206562.0,1,47811
741,1415,880498970.0,1,47812
492,2057,879311007.0,1,47813
604,1890,880405484.0,1,47814
393,1311,875658967.0,1,47815
605,1035,883879556.0,1,47816
653,1886,875147800.0,1,47817
603,1030,878149689.0,1,47818
103,1393,879454350.0,1,47819
742,1941,886825529.0,1,47820
603,1914,880922566.0,1,47821
468,953,887927456.0,1,47822
705,1057,882063793.0,1,47823
65,1474,879987736.0,1,47824
585,1610,887257199.0,1,47825
533,1240,882360873.0,1,47826
256,1056,877107790.0,1,47827
651,2522,888474286.0,1,47828
225,1915,875074847.0,1,47829
629,1188,879458834.0,1,47830
650,1419,880606619.0,1,47831
600,2070,879510864.0,1,47832
534,1799,885682477.0,1,47833
704,1393,879993579.0,1,47834
691,1262,875728639.0,1,47835
48,1020,885784558.0,1,47836
107,1552,879370860.0,1,47837
284,1277,880853704.0,1,47838
40,1274,877892110.0,1,47839
502,1001,874874850.0,1,47840
422,1367,882386401.0,1,47841
738,1119,879522872.0,1,47842
203,1377,880484683.0,1,47843
499,2099,880383064.0,1,47844
42,1725,884141470.0,1,47845
77,1027,875270322.0,1,47846
499,1081,880472298.0,1,47847
651,2418,887429136.0,1,47848
670,1175,892550310.0,1,47849
695,1101,883278844.0,1,47850
367,1780,882158327.0,1,47851
267,1596,892151231.0,1,47852
499,1857,880383236.0,1,47853
743,1091,878849375.0,1,47854
649,1352,887864292.0,1,47855
319,1418,888360342.0,1,47856
170,1048,888103407.0,1,47857
40,1531,877892438.0,1,47858
372,978,891298549.0,1,47859
608,1159,883789716.0,1,47860
119,1491,878543541.0,1,47861
744,1032,879454602.0,1,47862
703,1829,879848318.0,1,47863
480,1031,883444515.0,1,47864
458,1084,879563146.0,1,47865
566,1679,882426837.0,1,47866
701,2523,889489913.0,1,47867
629,996,879457016.0,1,47868
296,1300,879439679.0,1,47869
601,2374,891956283.0,1,47870
535,2189,886032154.0,1,47871
671,1221,892686524.0,1,47872
688,972,882622581.0,1,47873
663,1057,876035896.0,1,47874
520,1333,884477914.0,1,47875
38,1493,874791960.0,1,47876
370,1808,880045652.0,1,47877
633,1825,885666143.0,1,47878
545,1460,885140939.0,1,47879
645,1273,882213535.0,1,47880
509,1160,888579996.0,1,47881
544,1158,891042530.0,1,47882
616,1294,885953878.0,1,47883
31,969,882078228.0,1,47884
737,1188,880123751.0,1,47885
403,1886,885549506.0,1,47886
717,1596,883348269.0,1,47887
485,1210,875428309.0,1,47888
454,1125,882395894.0,1,47889
720,1751,883757597.0,1,47890
609,1173,891307263.0,1,47891
657,1128,888528392.0,1,47892
697,1526,879439418.0,1,47893
154,1484,874786950.0,1,47894
370,1599,880056735.0,1,47895
680,1160,875543025.0,1,47896
20,2524,892335342.0,1,47897
296,1544,879438987.0,1,47898
410,1254,893142283.0,1,47899
105,1600,891390544.0,1,47900
429,1028,884132588.0,1,47901
651,1912,887523200.0,1,47902
479,1954,879875221.0,1,47903
367,1091,880939035.0,1,47904
484,1200,884132225.0,1,47905
414,1005,879648979.0,1,47906
709,1760,879794815.0,1,47907
570,1198,880472055.0,1,47908
691,1352,875726759.0,1,47909
533,1098,882360833.0,1,47910
71,1160,878182058.0,1,47911
613,1903,891224801.0,1,47912
739,1101,876697561.0,1,47913
378,1766,881530738.0,1,47914
28,1284,875747470.0,1,47915
493,1052,891294063.0,1,47916
570,978,880474216.0,1,47917
31,1458,882075110.0,1,47918
403,2065,885549942.0,1,47919
410,2239,878880195.0,1,47920
731,975,891025247.0,1,47921
740,1030,888639318.0,1,47922
675,1741,888517816.0,1,47923
707,1282,875963452.0,1,47924
647,969,891382877.0,1,47925
493,1201,891375751.0,1,47926
717,1027,883348634.0,1,47927
619,1142,880737607.0,1,47928
743,1160,878847404.0,1,47929
365,1993,877104048.0,1,47930
441,1796,878855907.0,1,47931
744,1698,879454880.0,1,47932
385,1160,880086868.0,1,47933
604,1880,880403280.0,1,47934
645,1367,884881592.0,1,47935
692,961,877075312.0,1,47936
619,1471,874964496.0,1,47937
311,1079,879875203.0,1,47938
655,1126,891200193.0,1,47939
457,1283,886365773.0,1,47940
716,995,884642133.0,1,47941
578,1944,892871031.0,1,47942
141,1265,892668249.0,1,47943
206,1698,891700553.0,1,47944
25,1110,880573287.0,1,47945
59,2281,882397068.0,1,47946
495,1301,882996761.0,1,47947
227,1631,884365519.0,1,47948
536,1233,877807602.0,1,47949
297,1512,892256765.0,1,47950
597,1032,876350017.0,1,47951
395,1808,882345649.0,1,47952
696,1444,891397712.0,1,47953
167,973,882145505.0,1,47954
247,1443,875323241.0,1,47955
649,1376,887863780.0,1,47956
66,970,875653664.0,1,47957
642,1242,889076949.0,1,47958
443,2335,882471362.0,1,47959
662,1620,880313723.0,1,47960
697,2486,886287876.0,1,47961
709,1303,879795189.0,1,47962
477,2408,889125499.0,1,47963
42,1258,884112627.0,1,47964
334,1490,891033382.0,1,47965
661,1084,884290575.0,1,47966
314,1222,885048465.0,1,47967
429,1295,884131822.0,1,47968
657,2346,888529127.0,1,47969
743,1496,878848764.0,1,47970
134,1588,877819792.0,1,47971
721,1151,883710514.0,1,47972
651,2525,888474327.0,1,47973
479,1097,879874871.0,1,47974
675,1524,888518104.0,1,47975
449,1043,888203066.0,1,47976
139,956,879517136.0,1,47977
581,2464,891283921.0,1,47978
361,1566,882346900.0,1,47979
599,1352,888451491.0,1,47980
675,987,888518299.0,1,47981
645,1757,884882636.0,1,47982
650,973,878854633.0,1,47983
147,1004,875075887.0,1,47984
76,2521,875312947.0,1,47985
439,1367,891577950.0,1,47986
429,1259,884132540.0,1,47987
477,1557,879460236.0,1,47988
517,1080,884627065.0,1,47989
403,1087,885549309.0,1,47990
495,978,885599372.0,1,47991
650,952,880152351.0,1,47992
745,1046,885075267.0,1,47993
649,1513,887864414.0,1,47994
166,1515,891435060.0,1,47995
535,1678,886030622.0,1,47996
651,1423,887428030.0,1,47997
370,1511,880045935.0,1,47998
409,1042,879968933.0,1,47999
524,952,874789474.0,1,48000
44,1046,884920900.0,1,48001
649,1083,887863017.0,1,48002
485,1092,875427739.0,1,48003
502,1778,874874894.0,1,48004
745,1084,885075304.0,1,48005
717,1148,883349191.0,1,48006
729,997,875350086.0,1,48007
103,1147,879455021.0,1,48008
341,1117,884900499.0,1,48009
244,1252,879460347.0,1,48010
130,1098,879524947.0,1,48011
662,1844,880568322.0,1,48012
691,1110,875729830.0,1,48013
12,1348,879780879.0,1,48014
650,1137,880152523.0,1,48015
388,1140,887745174.0,1,48016
357,1715,878952080.0,1,48017
101,1040,891449304.0,1,48018
564,1132,885843818.0,1,48019
746,1217,886185743.0,1,48020
414,1009,879648510.0,1,48021
703,1972,879846561.0,1,48022
508,2393,887659718.0,1,48023
695,1966,878883249.0,1,48024
660,1322,884239123.0,1,48025
580,1123,884066689.0,1,48026
506,1020,883777346.0,1,48027
709,1362,879796808.0,1,48028
545,973,885141332.0,1,48029
634,2157,886569922.0,1,48030
140,1371,877660832.0,1,48031
702,1205,892718687.0,1,48032
718,1505,886404542.0,1,48033
607,1205,891636098.0,1,48034
500,1384,887837701.0,1,48035
451,1904,878585321.0,1,48036
422,1915,882386849.0,1,48037
570,1253,880474433.0,1,48038
505,1058,886189965.0,1,48039
140,1318,880190399.0,1,48040
78,992,881954915.0,1,48041
682,2080,876954021.0,1,48042
683,1183,881179682.0,1,48043
76,2450,875659924.0,1,48044
309,2369,891478504.0,1,48045
603,1062,880926245.0,1,48046
319,1046,887939051.0,1,48047
96,1232,878769598.0,1,48048
490,1136,888637768.0,1,48049
390,1348,879433102.0,1,48050
38,1125,874786734.0,1,48051
500,1722,887910552.0,1,48052
493,1311,891293910.0,1,48053
103,974,881704999.0,1,48054
570,1396,880470604.0,1,48055
309,1669,891478307.0,1,48056
694,993,891447139.0,1,48057
439,1624,891546654.0,1,48058
709,1198,879796046.0,1,48059
403,1055,885544911.0,1,48060
731,1582,891022849.0,1,48061
549,1198,879949153.0,1,48062
627,1209,880116278.0,1,48063
675,1458,888521907.0,1,48064
565,993,881672333.0,1,48065
548,1213,884795986.0,1,48066
557,2372,885807455.0,1,48067
736,1592,879535407.0,1,48068
712,1301,879358671.0,1,48069
197,956,889401927.0,1,48070
686,1145,875483947.0,1,48071
666,1187,879369827.0,1,48072
446,1959,879012772.0,1,48073
217,984,891034756.0,1,48074
445,1347,882893768.0,1,48075
422,1440,882385542.0,1,48076
122,969,876018553.0,1,48077
384,1080,877655145.0,1,48078
119,1273,875072235.0,1,48079
739,1336,876698796.0,1,48080
650,1174,880151488.0,1,48081
658,1915,889492679.0,1,48082
603,1804,889137188.0,1,48083
743,1494,878847988.0,1,48084
443,1476,882398939.0,1,48085
405,1173,879446529.0,1,48086
603,978,880925199.0,1,48087
344,1953,881654679.0,1,48088
485,974,875427812.0,1,48089
716,1042,884641842.0,1,48090
735,1251,884314944.0,1,48091
414,1272,879649247.0,1,48092
623,991,879531248.0,1,48093
647,1308,891369889.0,1,48094
505,1613,875318224.0,1,48095
550,2048,879222336.0,1,48096
638,1176,891448062.0,1,48097
704,997,879993918.0,1,48098
282,1441,879799302.0,1,48099
334,1054,891032413.0,1,48100
403,2017,885548475.0,1,48101
254,1641,881450440.0,1,48102
443,1778,882469941.0,1,48103
693,1347,883427479.0,1,48104
547,1110,892777609.0,1,48105
658,1038,889493818.0,1,48106
602,1039,886920748.0,1,48107
4,2087,880608162.0,1,48108
659,1206,878090180.0,1,48109
580,958,884062405.0,1,48110
421,1529,891394788.0,1,48111
557,1733,885809146.0,1,48112
20,1647,892334610.0,1,48113
388,1109,889731593.0,1,48114
385,1493,880614164.0,1,48115
370,1650,880318158.0,1,48116
20,2124,892826643.0,1,48117
505,1472,876067592.0,1,48118
660,1233,884238002.0,1,48119
544,1350,891415619.0,1,48120
178,1348,891732296.0,1,48121
613,1224,891224448.0,1,48122
634,1520,885606178.0,1,48123
743,1024,878849903.0,1,48124
540,1308,880347813.0,1,48125
695,1596,893140897.0,1,48126
688,1284,882622372.0,1,48127
23,1447,877880474.0,1,48128
545,1039,885139779.0,1,48129
604,1030,880406506.0,1,48130
651,1035,887523453.0,1,48131
206,2011,891700904.0,1,48132
560,1275,880485074.0,1,48133
651,1367,887474727.0,1,48134
714,1283,877137527.0,1,48135
86,1490,884208952.0,1,48136
706,1356,874729996.0,1,48137
709,1104,879797535.0,1,48138
230,961,888551497.0,1,48139
747,1869,879446215.0,1,48140
454,1475,882395768.0,1,48141
659,1042,876523314.0,1,48142
658,1083,889491617.0,1,48143
651,1199,887425070.0,1,48144
310,1159,884751552.0,1,48145
661,1246,884292654.0,1,48146
550,1030,879221833.0,1,48147
733,1004,881277690.0,1,48148
562,1596,888718470.0,1,48149
632,1485,891239030.0,1,48150
650,1434,880152989.0,1,48151
654,1158,892318520.0,1,48152
519,955,881086468.0,1,48153
106,996,888067765.0,1,48154
12,1308,877530860.0,1,48155
487,1144,884046480.0,1,48156
340,1349,876408139.0,1,48157
407,1202,881168604.0,1,48158
558,1165,880507625.0,1,48159
80,1027,883717986.0,1,48160
629,1237,879458725.0,1,48161
675,1055,888517390.0,1,48162
418,2526,878738757.0,1,48163
432,1487,887771924.0,1,48164
691,1081,875728912.0,1,48165
680,1800,875543395.0,1,48166
691,1217,875727926.0,1,48167
546,1241,876960894.0,1,48168
714,1198,877140490.0,1,48169
695,1069,878883038.0,1,48170
114,1980,883602268.0,1,48171
163,1800,889913687.0,1,48172
628,1465,877211817.0,1,48173
634,1448,885606964.0,1,48174
524,1362,888629863.0,1,48175
684,1496,876675152.0,1,48176
685,987,879543445.0,1,48177
312,1153,887744023.0,1,48178
91,1291,886008459.0,1,48179
697,1233,879438988.0,1,48180
391,1251,880887322.0,1,48181
742,1135,886959069.0,1,48182
621,1085,879793129.0,1,48183
714,1175,877139015.0,1,48184
59,1382,882141659.0,1,48185
505,1026,875463202.0,1,48186
709,953,879796072.0,1,48187
675,1669,888518164.0,1,48188
688,944,882621486.0,1,48189
120,1642,892910860.0,1,48190
670,1543,892550282.0,1,48191
623,1702,879531397.0,1,48192
122,1175,877125249.0,1,48193
691,1734,875729146.0,1,48194
675,2268,888518185.0,1,48195
512,968,883701763.0,1,48196
18,2021,879554603.0,1,48197
446,1042,879012470.0,1,48198
399,945,891273509.0,1,48199
538,1039,877095702.0,1,48200
